idanalytics;analytics_date;analytics_user_key;analytics_session_key;analytics_event_type;analytics_data
84;1,58E+12;1554ca04-1328-b556-eb28-3b19b02b2eec;affbdc1c-256f-df31-bdf8-264b21c236e9;DEVICE;"{""action"":{""logicalCpu"":8,""screen"":{""availableWidth"":1536,""availableHeight"":826,""width"":1536,""isTouchScreen"":false,""height"":864}},""label"":""DEVICE"",""category"":""DEVICE""}"
88;1,58E+12;1554ca04-1328-b556-eb28-3b19b02b2eec;46897024-ab0c-23ab-b201-0c03d356222a;USERAGENT;"{""action"":""Chrome 80"",""label"":""USERAGENT"",""category"":""USERAGENT""}"
89;1,58E+12;1554ca04-1328-b556-eb28-3b19b02b2eec;46897024-ab0c-23ab-b201-0c03d356222a;DEVICE;"{""action"":{""logicalCpu"":8,""screen"":{""availableWidth"":1536,""availableHeight"":826,""width"":1536,""isTouchScreen"":false,""height"":864}},""label"":""DEVICE"",""category"":""DEVICE""}"
90;1,58E+12;1554ca04-1328-b556-eb28-3b19b02b2eec;46897024-ab0c-23ab-b201-0c03d356222a;LANGUAGE;"{""action"":""es"",""label"":""LANGUAGE"",""category"":""LANGUAGE""}"
91;1,58E+12;1554ca04-1328-b556-eb28-3b19b02b2eec;46897024-ab0c-23ab-b201-0c03d356222a;COUNTRY;"{""action"":""Spain"",""lon"":-1.9783680000000001,""label"":""COUNTRY"",""category"":""COUNTRY"",""lat"":43.283251199999995}"
92;1,58E+12;1554ca04-1328-b556-eb28-3b19b02b2eec;bbe54798-5641-eed4-1513-715a763f2842;PAGEVIEW;"{""action"":""http:\/\/localhost:8084\/BIGFASH\/"",""label"":""PAGEVIEW"",""category"":""PAGEVIEW""}"
93;1,58E+12;1554ca04-1328-b556-eb28-3b19b02b2eec;bbe54798-5641-eed4-1513-715a763f2842;USERAGENT;"{""action"":""Chrome 80"",""label"":""USERAGENT"",""category"":""USERAGENT""}"
94;1,58E+12;1554ca04-1328-b556-eb28-3b19b02b2eec;bbe54798-5641-eed4-1513-715a763f2842;DEVICE;"{""action"":{""logicalCpu"":8,""screen"":{""availableWidth"":1536,""availableHeight"":826,""width"":1536,""isTouchScreen"":false,""height"":864}},""label"":""DEVICE"",""category"":""DEVICE""}"
95;1,58E+12;1554ca04-1328-b556-eb28-3b19b02b2eec;bbe54798-5641-eed4-1513-715a763f2842;LANGUAGE;"{""action"":""es"",""label"":""LANGUAGE"",""category"":""LANGUAGE""}"
96;1,58E+12;1554ca04-1328-b556-eb28-3b19b02b2eec;bbe54798-5641-eed4-1513-715a763f2842;COUNTRY;"{""action"":""Spain"",""lon"":-1.9783680000000001,""label"":""COUNTRY"",""category"":""COUNTRY"",""lat"":43.283251199999995}"
97;1,58E+12;1554ca04-1328-b556-eb28-3b19b02b2eec;bbe54798-5641-eed4-1513-715a763f2842;ELEMENTSET;"{""action"":{""elementId"":""1"",""name"":""Pendiente Beatle"",""properties"":[{""name"":""Pendiente Beatle"",""type"":""material"",""value"":""color_2"",""group"":""mat_pendiente_beatle""},{""name"":""Pendiente Beatle_status"",""type"":""status"",""value"":""U""},{""name"":""Enganche Beatle"",""type"":""material"",""value"":""color_2"",""group"":""mat_enganche_beatle""},{""name"":""Enganche Beatle_status"",""type"":""status"",""value"":""U""}]},""label"":""ELEMENTSET"",""category"":""ELEMENTSET""}"
98;1,58E+12;1554ca04-1328-b556-eb28-3b19b02b2eec;bbe54798-5641-eed4-1513-715a763f2842;ELEMENTSET;"{""action"":{""elementId"":""2"",""name"":""Pendiente Sfera"",""properties"":[{""name"":""Pendiente Sfera"",""type"":""material"",""value"":""color_3"",""group"":""mat_pendiente_sfera""},{""name"":""Pendiente Sfera_status"",""type"":""status"",""value"":""U""},{""name"":""Enganche Sfera"",""type"":""material"",""value"":""color_1"",""group"":""mat_enganche_sfera""},{""name"":""Enganche Sfera_status"",""type"":""status"",""value"":""U""}]},""label"":""ELEMENTSET"",""category"":""ELEMENTSET""}"
99;1,58E+12;1554ca04-1328-b556-eb28-3b19b02b2eec;af572788-206d-bb25-3c32-0e2f4bc5302b;PAGEVIEW;"{""action"":""http:\/\/localhost:8084\/BIGFASH\/"",""label"":""PAGEVIEW"",""category"":""PAGEVIEW""}"
100;1,58E+12;1554ca04-1328-b556-eb28-3b19b02b2eec;af572788-206d-bb25-3c32-0e2f4bc5302b;USERAGENT;"{""action"":""Chrome 80"",""label"":""USERAGENT"",""category"":""USERAGENT""}"
101;1,58E+12;1554ca04-1328-b556-eb28-3b19b02b2eec;af572788-206d-bb25-3c32-0e2f4bc5302b;DEVICE;"{""action"":{""logicalCpu"":8,""screen"":{""availableWidth"":1536,""availableHeight"":826,""width"":1536,""isTouchScreen"":false,""height"":864}},""label"":""DEVICE"",""category"":""DEVICE""}"
102;1,58E+12;1554ca04-1328-b556-eb28-3b19b02b2eec;af572788-206d-bb25-3c32-0e2f4bc5302b;LANGUAGE;"{""action"":""es"",""label"":""LANGUAGE"",""category"":""LANGUAGE""}"
103;1,58E+12;1554ca04-1328-b556-eb28-3b19b02b2eec;af572788-206d-bb25-3c32-0e2f4bc5302b;COUNTRY;"{""action"":""Spain"",""lon"":-1.9783680000000001,""label"":""COUNTRY"",""category"":""COUNTRY"",""lat"":43.283251199999995}"
104;1,58E+12;1554ca04-1328-b556-eb28-3b19b02b2eec;9ef2de61-23fd-b425-7327-4cb8dddb43ef;PAGEVIEW;"{""action"":""http:\/\/localhost:8084\/BIGFASH\/"",""label"":""PAGEVIEW"",""category"":""PAGEVIEW""}"
105;1,58E+12;1554ca04-1328-b556-eb28-3b19b02b2eec;9ef2de61-23fd-b425-7327-4cb8dddb43ef;USERAGENT;"{""action"":""Chrome 80"",""label"":""USERAGENT"",""category"":""USERAGENT""}"
106;1,58E+12;1554ca04-1328-b556-eb28-3b19b02b2eec;9ef2de61-23fd-b425-7327-4cb8dddb43ef;DEVICE;"{""action"":{""logicalCpu"":8,""screen"":{""availableWidth"":1536,""availableHeight"":826,""width"":1536,""isTouchScreen"":false,""height"":864}},""label"":""DEVICE"",""category"":""DEVICE""}"
107;1,58E+12;1554ca04-1328-b556-eb28-3b19b02b2eec;9ef2de61-23fd-b425-7327-4cb8dddb43ef;LANGUAGE;"{""action"":""es"",""label"":""LANGUAGE"",""category"":""LANGUAGE""}"
108;1,58E+12;1554ca04-1328-b556-eb28-3b19b02b2eec;9ef2de61-23fd-b425-7327-4cb8dddb43ef;COUNTRY;"{""action"":""Spain"",""lon"":-1.9783680000000001,""label"":""COUNTRY"",""category"":""COUNTRY"",""lat"":43.283251199999995}"
109;1,58E+12;1554ca04-1328-b556-eb28-3b19b02b2eec;548e9a84-e7a9-0e1f-357f-31fc2ff748a7;PAGEVIEW;"{""action"":""http:\/\/localhost:8084\/BIGFASH\/"",""label"":""PAGEVIEW"",""category"":""PAGEVIEW""}"
110;1,58E+12;1554ca04-1328-b556-eb28-3b19b02b2eec;548e9a84-e7a9-0e1f-357f-31fc2ff748a7;USERAGENT;"{""action"":""Chrome 80"",""label"":""USERAGENT"",""category"":""USERAGENT""}"
111;1,58E+12;1554ca04-1328-b556-eb28-3b19b02b2eec;548e9a84-e7a9-0e1f-357f-31fc2ff748a7;DEVICE;"{""action"":{""logicalCpu"":8,""screen"":{""availableWidth"":1536,""availableHeight"":826,""width"":1536,""isTouchScreen"":false,""height"":864}},""label"":""DEVICE"",""category"":""DEVICE""}"
112;1,58E+12;1554ca04-1328-b556-eb28-3b19b02b2eec;548e9a84-e7a9-0e1f-357f-31fc2ff748a7;LANGUAGE;"{""action"":""es"",""label"":""LANGUAGE"",""category"":""LANGUAGE""}"
113;1,58E+12;1554ca04-1328-b556-eb28-3b19b02b2eec;548e9a84-e7a9-0e1f-357f-31fc2ff748a7;COUNTRY;"{""action"":""Spain"",""lon"":-1.9783680000000001,""label"":""COUNTRY"",""category"":""COUNTRY"",""lat"":43.283251199999995}"
114;1,58E+12;1554ca04-1328-b556-eb28-3b19b02b2eec;3e95a8b1-0e6f-50f2-fd46-4e262731d868;PAGEVIEW;"{""action"":""http:\/\/localhost:8084\/BIGFASH\/"",""label"":""PAGEVIEW"",""category"":""PAGEVIEW""}"
115;1,58E+12;1554ca04-1328-b556-eb28-3b19b02b2eec;3e95a8b1-0e6f-50f2-fd46-4e262731d868;USERAGENT;"{""action"":""Chrome 80"",""label"":""USERAGENT"",""category"":""USERAGENT""}"
116;1,58E+12;1554ca04-1328-b556-eb28-3b19b02b2eec;3e95a8b1-0e6f-50f2-fd46-4e262731d868;DEVICE;"{""action"":{""logicalCpu"":8,""screen"":{""availableWidth"":1536,""availableHeight"":826,""width"":1536,""isTouchScreen"":false,""height"":864}},""label"":""DEVICE"",""category"":""DEVICE""}"
117;1,58E+12;1554ca04-1328-b556-eb28-3b19b02b2eec;3e95a8b1-0e6f-50f2-fd46-4e262731d868;LANGUAGE;"{""action"":""es"",""label"":""LANGUAGE"",""category"":""LANGUAGE""}"
118;1,58E+12;1554ca04-1328-b556-eb28-3b19b02b2eec;3e95a8b1-0e6f-50f2-fd46-4e262731d868;COUNTRY;"{""action"":""Spain"",""lon"":-1.9783680000000001,""label"":""COUNTRY"",""category"":""COUNTRY"",""lat"":43.283251199999995}"
119;1,58E+12;1554ca04-1328-b556-eb28-3b19b02b2eec;fa0bbe32-4639-b1f4-7b25-59c11a13ed4c;PAGEVIEW;"{""action"":""http:\/\/localhost:8084\/BIGFASH\/"",""label"":""PAGEVIEW"",""category"":""PAGEVIEW""}"
120;1,58E+12;1554ca04-1328-b556-eb28-3b19b02b2eec;fa0bbe32-4639-b1f4-7b25-59c11a13ed4c;USERAGENT;"{""action"":""Chrome 80"",""label"":""USERAGENT"",""category"":""USERAGENT""}"
121;1,58E+12;1554ca04-1328-b556-eb28-3b19b02b2eec;fa0bbe32-4639-b1f4-7b25-59c11a13ed4c;DEVICE;"{""action"":{""logicalCpu"":8,""screen"":{""availableWidth"":1536,""availableHeight"":826,""width"":1536,""isTouchScreen"":false,""height"":864}},""label"":""DEVICE"",""category"":""DEVICE""}"
122;1,58E+12;1554ca04-1328-b556-eb28-3b19b02b2eec;fa0bbe32-4639-b1f4-7b25-59c11a13ed4c;LANGUAGE;"{""action"":""es"",""label"":""LANGUAGE"",""category"":""LANGUAGE""}"
123;1,58E+12;1554ca04-1328-b556-eb28-3b19b02b2eec;fa0bbe32-4639-b1f4-7b25-59c11a13ed4c;COUNTRY;"{""action"":""Spain"",""lon"":-1.9783680000000001,""label"":""COUNTRY"",""category"":""COUNTRY"",""lat"":43.283251199999995}"
124;1,58E+12;1554ca04-1328-b556-eb28-3b19b02b2eec;2af58821-32aa-6b8d-d356-01569c9a33e9;PAGEVIEW;"{""action"":""http:\/\/localhost:8084\/BIGFASH\/"",""label"":""PAGEVIEW"",""category"":""PAGEVIEW""}"
125;1,58E+12;1554ca04-1328-b556-eb28-3b19b02b2eec;2af58821-32aa-6b8d-d356-01569c9a33e9;USERAGENT;"{""action"":""Chrome 80"",""label"":""USERAGENT"",""category"":""USERAGENT""}"
126;1,58E+12;1554ca04-1328-b556-eb28-3b19b02b2eec;2af58821-32aa-6b8d-d356-01569c9a33e9;DEVICE;"{""action"":{""logicalCpu"":8,""screen"":{""availableWidth"":1536,""availableHeight"":826,""width"":1536,""isTouchScreen"":false,""height"":864}},""label"":""DEVICE"",""category"":""DEVICE""}"
127;1,58E+12;1554ca04-1328-b556-eb28-3b19b02b2eec;2af58821-32aa-6b8d-d356-01569c9a33e9;LANGUAGE;"{""action"":""es"",""label"":""LANGUAGE"",""category"":""LANGUAGE""}"
128;1,58E+12;1554ca04-1328-b556-eb28-3b19b02b2eec;2af58821-32aa-6b8d-d356-01569c9a33e9;COUNTRY;"{""action"":""Spain"",""lon"":-1.9783680000000001,""label"":""COUNTRY"",""category"":""COUNTRY"",""lat"":43.283251199999995}"
129;1,58E+12;1554ca04-1328-b556-eb28-3b19b02b2eec;21d15d9a-aeb4-343b-53a6-27e758c6e231;PAGEVIEW;"{""action"":""http:\/\/localhost:8084\/BIGFASH\/"",""label"":""PAGEVIEW"",""category"":""PAGEVIEW""}"
130;1,58E+12;1554ca04-1328-b556-eb28-3b19b02b2eec;21d15d9a-aeb4-343b-53a6-27e758c6e231;USERAGENT;"{""action"":""Chrome 80"",""label"":""USERAGENT"",""category"":""USERAGENT""}"
131;1,58E+12;1554ca04-1328-b556-eb28-3b19b02b2eec;21d15d9a-aeb4-343b-53a6-27e758c6e231;DEVICE;"{""action"":{""logicalCpu"":8,""screen"":{""availableWidth"":1536,""availableHeight"":826,""width"":1536,""isTouchScreen"":false,""height"":864}},""label"":""DEVICE"",""category"":""DEVICE""}"
132;1,58E+12;1554ca04-1328-b556-eb28-3b19b02b2eec;21d15d9a-aeb4-343b-53a6-27e758c6e231;LANGUAGE;"{""action"":""es"",""label"":""LANGUAGE"",""category"":""LANGUAGE""}"
133;1,58E+12;1554ca04-1328-b556-eb28-3b19b02b2eec;21d15d9a-aeb4-343b-53a6-27e758c6e231;COUNTRY;"{""action"":""Spain"",""lon"":-1.9783680000000001,""label"":""COUNTRY"",""category"":""COUNTRY"",""lat"":43.283251199999995}"
134;1,58E+12;1554ca04-1328-b556-eb28-3b19b02b2eec;6439db0d-27d2-cf3f-65da-ee6e02cb8725;PAGEVIEW;"{""action"":""http:\/\/localhost:8084\/BIGFASH\/"",""label"":""PAGEVIEW"",""category"":""PAGEVIEW""}"
135;1,58E+12;1554ca04-1328-b556-eb28-3b19b02b2eec;6439db0d-27d2-cf3f-65da-ee6e02cb8725;USERAGENT;"{""action"":""Chrome 80"",""label"":""USERAGENT"",""category"":""USERAGENT""}"
136;1,58E+12;1554ca04-1328-b556-eb28-3b19b02b2eec;6439db0d-27d2-cf3f-65da-ee6e02cb8725;DEVICE;"{""action"":{""logicalCpu"":8,""screen"":{""availableWidth"":1536,""availableHeight"":826,""width"":1536,""isTouchScreen"":false,""height"":864}},""label"":""DEVICE"",""category"":""DEVICE""}"
137;1,58E+12;1554ca04-1328-b556-eb28-3b19b02b2eec;6439db0d-27d2-cf3f-65da-ee6e02cb8725;LANGUAGE;"{""action"":""es"",""label"":""LANGUAGE"",""category"":""LANGUAGE""}"
138;1,58E+12;2184b8eb-dac4-55b1-8151-d9e55c38b8c3;bd418381-0c54-5457-0f29-88fb8e2336b4;PAGEVIEW;"{""action"":""http:\/\/localhost:8084\/BIGFASH\/"",""label"":""PAGEVIEW"",""category"":""PAGEVIEW""}"
139;1,58E+12;2184b8eb-dac4-55b1-8151-d9e55c38b8c3;bd418381-0c54-5457-0f29-88fb8e2336b4;USERAGENT;"{""action"":""Chrome 80"",""label"":""USERAGENT"",""category"":""USERAGENT""}"
140;1,58E+12;2184b8eb-dac4-55b1-8151-d9e55c38b8c3;bd418381-0c54-5457-0f29-88fb8e2336b4;DEVICE;"{""action"":{""logicalCpu"":8,""screen"":{""availableWidth"":1536,""availableHeight"":826,""width"":1536,""isTouchScreen"":false,""height"":864}},""label"":""DEVICE"",""category"":""DEVICE""}"
141;1,58E+12;2184b8eb-dac4-55b1-8151-d9e55c38b8c3;bd418381-0c54-5457-0f29-88fb8e2336b4;LANGUAGE;"{""action"":""es"",""label"":""LANGUAGE"",""category"":""LANGUAGE""}"
142;1,58E+12;2184b8eb-dac4-55b1-8151-d9e55c38b8c3;bd418381-0c54-5457-0f29-88fb8e2336b4;COUNTRY;"{""action"":""Spain"",""lon"":-1.9783680000000001,""label"":""COUNTRY"",""category"":""COUNTRY"",""lat"":43.283251199999995}"
143;1,58E+12;2184b8eb-dac4-55b1-8151-d9e55c38b8c3;5f230012-084c-9989-2361-c88d7d4f07e5;PAGEVIEW;"{""action"":""http:\/\/localhost:8084\/BIGFASH\/"",""label"":""PAGEVIEW"",""category"":""PAGEVIEW""}"
144;1,58E+12;2184b8eb-dac4-55b1-8151-d9e55c38b8c3;5f230012-084c-9989-2361-c88d7d4f07e5;USERAGENT;"{""action"":""Chrome 80"",""label"":""USERAGENT"",""category"":""USERAGENT""}"
145;1,58E+12;2184b8eb-dac4-55b1-8151-d9e55c38b8c3;5f230012-084c-9989-2361-c88d7d4f07e5;DEVICE;"{""action"":{""logicalCpu"":8,""screen"":{""availableWidth"":1536,""availableHeight"":826,""width"":1536,""isTouchScreen"":false,""height"":864}},""label"":""DEVICE"",""category"":""DEVICE""}"
147;1,58E+12;2184b8eb-dac4-55b1-8151-d9e55c38b8c3;5f230012-084c-9989-2361-c88d7d4f07e5;COUNTRY;"{""action"":""Spain"",""lon"":-1.9783680000000001,""label"":""COUNTRY"",""category"":""COUNTRY"",""lat"":43.283251199999995}"
148;1,58E+12;2184b8eb-dac4-55b1-8151-d9e55c38b8c3;28a556ed-d862-990f-942d-4034fb33a09b;PAGEVIEW;"{""action"":""http:\/\/localhost:8084\/BIGFASH\/"",""label"":""PAGEVIEW"",""category"":""PAGEVIEW""}"
149;1,58E+12;2184b8eb-dac4-55b1-8151-d9e55c38b8c3;28a556ed-d862-990f-942d-4034fb33a09b;USERAGENT;"{""action"":""Chrome 80"",""label"":""USERAGENT"",""category"":""USERAGENT""}"
150;1,58E+12;2184b8eb-dac4-55b1-8151-d9e55c38b8c3;28a556ed-d862-990f-942d-4034fb33a09b;DEVICE;"{""action"":{""logicalCpu"":8,""screen"":{""availableWidth"":1536,""availableHeight"":826,""width"":1536,""isTouchScreen"":false,""height"":864}},""label"":""DEVICE"",""category"":""DEVICE""}"
151;1,58E+12;2184b8eb-dac4-55b1-8151-d9e55c38b8c3;28a556ed-d862-990f-942d-4034fb33a09b;LANGUAGE;"{""action"":""es"",""label"":""LANGUAGE"",""category"":""LANGUAGE""}"
152;1,58E+12;2184b8eb-dac4-55b1-8151-d9e55c38b8c3;28a556ed-d862-990f-942d-4034fb33a09b;COUNTRY;"{""action"":""Spain"",""lon"":-1.9783680000000001,""label"":""COUNTRY"",""category"":""COUNTRY"",""lat"":43.283251199999995}"
153;1,58E+12;2184b8eb-dac4-55b1-8151-d9e55c38b8c3;5fe60664-f779-e0c4-b9ad-86cf9a09b0b2;PAGEVIEW;"{""action"":""http:\/\/localhost:8084\/BIGFASH\/"",""label"":""PAGEVIEW"",""category"":""PAGEVIEW""}"
154;1,58E+12;2184b8eb-dac4-55b1-8151-d9e55c38b8c3;5fe60664-f779-e0c4-b9ad-86cf9a09b0b2;USERAGENT;"{""action"":""Chrome 80"",""label"":""USERAGENT"",""category"":""USERAGENT""}"
155;1,58E+12;2184b8eb-dac4-55b1-8151-d9e55c38b8c3;5fe60664-f779-e0c4-b9ad-86cf9a09b0b2;DEVICE;"{""action"":{""logicalCpu"":8,""screen"":{""availableWidth"":1536,""availableHeight"":826,""width"":1536,""isTouchScreen"":false,""height"":864}},""label"":""DEVICE"",""category"":""DEVICE""}"
156;1,58E+12;2184b8eb-dac4-55b1-8151-d9e55c38b8c3;5fe60664-f779-e0c4-b9ad-86cf9a09b0b2;LANGUAGE;"{""action"":""es"",""label"":""LANGUAGE"",""category"":""LANGUAGE""}"
157;1,58E+12;2184b8eb-dac4-55b1-8151-d9e55c38b8c3;5fe60664-f779-e0c4-b9ad-86cf9a09b0b2;COUNTRY;"{""action"":""Spain"",""lon"":-1.9783680000000001,""label"":""COUNTRY"",""category"":""COUNTRY"",""lat"":43.283251199999995}"
158;1,58E+12;2184b8eb-dac4-55b1-8151-d9e55c38b8c3;9eb351d6-b469-a0f2-669e-e55256eaee43;PAGEVIEW;"{""action"":""http:\/\/localhost:8084\/BIGFASH\/"",""label"":""PAGEVIEW"",""category"":""PAGEVIEW""}"
159;1,58E+12;2184b8eb-dac4-55b1-8151-d9e55c38b8c3;9eb351d6-b469-a0f2-669e-e55256eaee43;USERAGENT;"{""action"":""Chrome 80"",""label"":""USERAGENT"",""category"":""USERAGENT""}"
160;1,58E+12;2184b8eb-dac4-55b1-8151-d9e55c38b8c3;9eb351d6-b469-a0f2-669e-e55256eaee43;DEVICE;"{""action"":{""logicalCpu"":8,""screen"":{""availableWidth"":1536,""availableHeight"":826,""width"":1536,""isTouchScreen"":false,""height"":864}},""label"":""DEVICE"",""category"":""DEVICE""}"
161;1,58E+12;2184b8eb-dac4-55b1-8151-d9e55c38b8c3;9eb351d6-b469-a0f2-669e-e55256eaee43;LANGUAGE;"{""action"":""es"",""label"":""LANGUAGE"",""category"":""LANGUAGE""}"
162;1,58E+12;0d499bc5-17f6-20a3-a2a5-e889b275b35d;c8d1d01f-4247-b16b-1604-28ee5bcc7aa7;PAGEVIEW;"{""action"":""http:\/\/localhost:8084\/BIGFASH\/"",""label"":""PAGEVIEW"",""category"":""PAGEVIEW""}"
163;1,58E+12;0d499bc5-17f6-20a3-a2a5-e889b275b35d;c8d1d01f-4247-b16b-1604-28ee5bcc7aa7;USERAGENT;"{""action"":""Chrome 80"",""label"":""USERAGENT"",""category"":""USERAGENT""}"
164;1,58E+12;0d499bc5-17f6-20a3-a2a5-e889b275b35d;c8d1d01f-4247-b16b-1604-28ee5bcc7aa7;DEVICE;"{""action"":{""logicalCpu"":8,""screen"":{""availableWidth"":1536,""availableHeight"":826,""width"":1536,""isTouchScreen"":false,""height"":864}},""label"":""DEVICE"",""category"":""DEVICE""}"
165;1,58E+12;0d499bc5-17f6-20a3-a2a5-e889b275b35d;c8d1d01f-4247-b16b-1604-28ee5bcc7aa7;LANGUAGE;"{""action"":""es"",""label"":""LANGUAGE"",""category"":""LANGUAGE""}"
166;1,58E+12;0d499bc5-17f6-20a3-a2a5-e889b275b35d;c8d1d01f-4247-b16b-1604-28ee5bcc7aa7;COUNTRY;"{""action"":""Spain"",""lon"":-1.9783680000000001,""label"":""COUNTRY"",""category"":""COUNTRY"",""lat"":43.283251199999995}"
167;1,58E+12;0d499bc5-17f6-20a3-a2a5-e889b275b35d;c8d1d01f-4247-b16b-1604-28ee5bcc7aa7;COUNTRY;"{""action"":""Spain"",""lon"":-1.9783680000000001,""label"":""COUNTRY"",""category"":""COUNTRY"",""lat"":43.283251199999995}"
168;1,58E+12;0d499bc5-17f6-20a3-a2a5-e889b275b35d;86b3f0a2-fd69-3595-8f69-8a7357f522f3;PAGEVIEW;"{""action"":""http:\/\/localhost:8084\/BIGFASH\/"",""label"":""PAGEVIEW"",""category"":""PAGEVIEW""}"
169;1,58E+12;0d499bc5-17f6-20a3-a2a5-e889b275b35d;86b3f0a2-fd69-3595-8f69-8a7357f522f3;USERAGENT;"{""action"":""Chrome 80"",""label"":""USERAGENT"",""category"":""USERAGENT""}"
170;1,58E+12;0d499bc5-17f6-20a3-a2a5-e889b275b35d;86b3f0a2-fd69-3595-8f69-8a7357f522f3;DEVICE;"{""action"":{""logicalCpu"":8,""screen"":{""availableWidth"":1536,""availableHeight"":826,""width"":1536,""isTouchScreen"":false,""height"":864}},""label"":""DEVICE"",""category"":""DEVICE""}"
171;1,58E+12;0d499bc5-17f6-20a3-a2a5-e889b275b35d;86b3f0a2-fd69-3595-8f69-8a7357f522f3;LANGUAGE;"{""action"":""es"",""label"":""LANGUAGE"",""category"":""LANGUAGE""}"
172;1,58E+12;0d499bc5-17f6-20a3-a2a5-e889b275b35d;86b3f0a2-fd69-3595-8f69-8a7357f522f3;COUNTRY;"{""action"":""Spain"",""lon"":-1.9783680000000001,""label"":""COUNTRY"",""category"":""COUNTRY"",""lat"":43.283251199999995}"
173;1,58E+12;0d499bc5-17f6-20a3-a2a5-e889b275b35d;9db55393-32b8-878e-7d8a-40b4870ec549;PAGEVIEW;"{""action"":""http:\/\/localhost:8084\/BIGFASH\/"",""label"":""PAGEVIEW"",""category"":""PAGEVIEW""}"
174;1,58E+12;0d499bc5-17f6-20a3-a2a5-e889b275b35d;9db55393-32b8-878e-7d8a-40b4870ec549;USERAGENT;"{""action"":""Chrome 80"",""label"":""USERAGENT"",""category"":""USERAGENT""}"
175;1,58E+12;0d499bc5-17f6-20a3-a2a5-e889b275b35d;9db55393-32b8-878e-7d8a-40b4870ec549;DEVICE;"{""action"":{""logicalCpu"":8,""screen"":{""availableWidth"":1536,""availableHeight"":826,""width"":1536,""isTouchScreen"":false,""height"":864}},""label"":""DEVICE"",""category"":""DEVICE""}"
176;1,58E+12;0d499bc5-17f6-20a3-a2a5-e889b275b35d;9db55393-32b8-878e-7d8a-40b4870ec549;LANGUAGE;"{""action"":""es"",""label"":""LANGUAGE"",""category"":""LANGUAGE""}"
177;1,58E+12;6583bbea-a679-a8ac-e81d-2b7d4dbf97ef;5307e9c4-3bdb-4b2c-317c-c439bfd63b7a;PAGEVIEW;"{""action"":""http:\/\/localhost:8084\/BIGFASH\/"",""label"":""PAGEVIEW"",""category"":""PAGEVIEW""}"
178;1,58E+12;6583bbea-a679-a8ac-e81d-2b7d4dbf97ef;5307e9c4-3bdb-4b2c-317c-c439bfd63b7a;USERAGENT;"{""action"":""Chrome 80"",""label"":""USERAGENT"",""category"":""USERAGENT""}"
179;1,58E+12;6583bbea-a679-a8ac-e81d-2b7d4dbf97ef;5307e9c4-3bdb-4b2c-317c-c439bfd63b7a;DEVICE;"{""action"":{""logicalCpu"":8,""screen"":{""availableWidth"":1536,""availableHeight"":826,""width"":1536,""isTouchScreen"":false,""height"":864}},""label"":""DEVICE"",""category"":""DEVICE""}"
180;1,58E+12;6583bbea-a679-a8ac-e81d-2b7d4dbf97ef;5307e9c4-3bdb-4b2c-317c-c439bfd63b7a;LANGUAGE;"{""action"":""es"",""label"":""LANGUAGE"",""category"":""LANGUAGE""}"
181;1,58E+12;6583bbea-a679-a8ac-e81d-2b7d4dbf97ef;5307e9c4-3bdb-4b2c-317c-c439bfd63b7a;COUNTRY;"{""action"":""Spain"",""lon"":-1.9783680000000001,""label"":""COUNTRY"",""category"":""COUNTRY"",""lat"":43.283251199999995}"
182;1,58E+12;6583bbea-a679-a8ac-e81d-2b7d4dbf97ef;5307e9c4-3bdb-4b2c-317c-c439bfd63b7a;ELEMENTSET;"{""action"":{""elementId"":""7"",""name"":""Pendiente palabra hakuna"",""properties"":[{""name"":""Pendiente Palabra"",""type"":""material"",""value"":""color_2"",""group"":""mat_pendiente_palabra""},{""name"":""Pendiente Palabra_status"",""type"":""status"",""value"":""U""},{""name"":""Enganche Palabra"",""type"":""material"",""value"":""color_1"",""group"":""mat_enganche_palabra""},{""name"":""Enganche Palabra_status"",""type"":""status"",""value"":""U""}]},""label"":""ELEMENTSET"",""category"":""ELEMENTSET""}"
183;1,58E+12;6583bbea-a679-a8ac-e81d-2b7d4dbf97ef;3e3c8cf8-a3d4-386a-c371-ee5b363a19e9;PAGEVIEW;"{""action"":""http:\/\/localhost:8084\/BIGFASH\/"",""label"":""PAGEVIEW"",""category"":""PAGEVIEW""}"
